38, 85, 72, 237, 186, 137
11, 76, 48, 255, 209, 152
77, 75, 48, 247, 194, 147
11, 75, 48, 255, 206, 152
78, 74, 48, 255, 201, 152
39, 85, 72, 232, 182, 136
49, 85, 72, 244, 189, 142
10, 74, 48, 255, 201, 151
79, 73, 48, 221, 169, 121
50, 85, 72, 247, 192, 147
51, 85, 72, 240, 187, 142
9, 73, 48, 255, 206, 151
80, 72, 48, 252, 197, 152
52, 85, 72, 240, 184, 142
53, 85, 72, 252, 197, 152
8, 72, 48, 249, 199, 146
81, 71, 48, 254, 201, 152
54, 85, 72, 254, 197, 152
40, 86, 72, 250, 192, 154
7, 71, 48, 240, 187, 142
81, 70, 48, 224, 177, 132
7, 70, 48, 232, 177, 137
82, 69, 48, 199, 149, 108
41, 86, 72, 252, 196, 152
42, 86, 72, 234, 179, 139
6, 69, 48, 254, 199, 152
82, 68, 48, 209, 157, 118
6, 68, 48, 255, 199, 154
83, 67, 48, 242, 184, 151
43, 86, 72, 244, 187, 144
44, 86, 72, 234, 176, 137
5, 67, 48, 252, 194, 151
83, 66, 48, 245, 184, 152
5, 66, 48, 252, 192, 152
84, 65, 48, 249, 186, 154
45, 86, 72, 244, 181, 152
46, 86, 72, 196, 141, 114
4, 65, 48, 250, 192, 151
84, 64, 48, 249, 187, 151
4, 64, 48, 250, 194, 151
85, 63, 48, 249, 192, 147
47, 86, 72, 201, 147, 113
48, 86, 72, 212, 161, 121
3, 63, 48, 252, 196, 151
85, 62, 48, 250, 196, 152
3, 62, 48, 254, 199, 152
85, 61, 48, 252, 194, 152
3, 61, 48, 255, 201, 152
86, 60, 48, 247, 189, 151
35, 3, 73, 177, 128, 86
36, 3, 73, 234, 177, 136
2, 60, 48, 254, 197, 152
86, 59, 48, 219, 166, 129
2, 59, 48, 254, 199, 152
86, 58, 48, 237, 181, 146
2, 58, 48, 236, 186, 134
87, 57, 48, 249, 187, 151
37, 3, 73, 234, 177, 139
38, 3, 73, 232, 176, 139
1, 57, 48, 254, 207, 147
87, 56, 48, 249, 189, 147
1, 56, 48, 237, 187, 134
87, 55, 48, 244, 186, 144
1, 55, 48, 232, 182, 137
87, 54, 48, 252, 194, 152
1, 54, 48, 244, 194, 146
87, 53, 48, 252, 194, 151
1, 53, 48, 245, 189, 142
88, 52, 48, 250, 191, 152
39, 3, 73, 249, 192, 151
40, 3, 73, 236, 179, 139
0, 52, 48, 245, 187, 144
88, 51, 48, 252, 192, 154
0, 51, 48, 250, 196, 151
88, 50, 48, 252, 191, 152
0, 50, 48, 250, 194, 151
88, 49, 48, 247, 186, 149
0, 49, 48, 234, 177, 136
88, 48, 48, 247, 184, 147
0, 48, 48, 244, 187, 144
88, 47, 48, 231, 176, 139
0, 47, 48, 254, 197, 152
88, 46, 48, 154, 111, 78
0, 46, 48, 254, 197, 152
88, 45, 48, 207, 159, 121
0, 45, 48, 244, 191, 144
88, 44, 48, 252, 196, 151
0, 44, 48, 249, 197, 149
88, 43, 48, 254, 197, 152
0, 43, 48, 250, 199, 149
88, 42, 48, 249, 192, 147
0, 42, 48, 224, 174, 128
88, 41, 48, 239, 182, 139
0, 41, 48, 224, 174, 128
88, 40, 48, 221, 171, 131
0, 40, 48, 219, 167, 123
88, 39, 48, 171, 128, 89
0, 39, 48, 245, 191, 147
88, 38, 48, 161, 121, 83
0, 38, 48, 250, 194, 152
88, 37, 48, 242, 191, 144
0, 37, 48, 249, 191, 151
88, 36, 48, 240, 184, 139
41, 3, 73, 229, 172, 134
42, 3, 73, 239, 182, 141
0, 36, 48, 231, 177, 132
87, 35, 48, 250, 194, 149
1, 35, 48, 252, 199, 152
87, 34, 48, 252, 196, 152
1, 34, 48, 249, 192, 146
87, 33, 48, 229, 172, 136
1, 33, 48, 250, 191, 149
87, 32, 48, 240, 182, 149
1, 32, 48, 252, 194, 154
87, 31, 48, 245, 184, 151
43, 3, 73, 255, 199, 152
44, 3, 73, 255, 201, 151
1, 31, 48, 250, 196, 154
86, 30, 48, 247, 187, 152
2, 30, 48, 250, 192, 152
86, 29, 48, 249, 189, 152
2, 29, 48, 254, 197, 152
86, 28, 48, 249, 191, 154
45, 3, 73, 250, 197, 144
46, 3, 73, 226, 177, 129
2, 28, 48, 254, 197, 151
85, 27, 48, 247, 189, 152
3, 27, 48, 252, 196, 149
85, 26, 48, 249, 189, 152
3, 26, 48, 255, 199, 152
85, 25, 48, 247, 186, 151
47, 3, 73, 250, 202, 144
48, 3, 73, 247, 199, 141
3, 25, 48, 255, 199, 152
84, 24, 48, 245, 184, 154
4, 24, 48, 250, 194, 149
84, 23, 48, 244, 182, 152
49, 3, 73, 234, 186, 132
50, 3, 73, 255, 199, 152
4, 23, 48, 254, 194, 151
83, 22, 48, 221, 159, 131
5, 22, 48, 250, 192, 152
83, 21, 48, 244, 182, 152
51, 3, 73, 254, 201, 154
52, 3, 73, 232, 179, 137
5, 21, 48, 245, 187, 151
82, 20, 48, 242, 179, 147
6, 20, 48, 250, 191, 151
82, 19, 48, 249, 184, 152
53, 3, 73, 221, 167, 131
31, 4, 73, 252, 194, 152
6, 19, 48, 250, 191, 147
81, 18, 48, 249, 187, 152
7, 18, 48, 255, 197, 152
81, 17, 48, 249, 189, 152
32, 4, 73, 252, 194, 152
33, 4, 73, 245, 189, 147
7, 17, 48, 254, 199, 149
80, 16, 48, 242, 187, 146
34, 4, 73, 242, 186, 144
54, 4, 73, 250, 192, 151
8, 16, 48, 254, 197, 152
79, 15, 48, 231, 176, 139
55, 4, 73, 255, 197, 152
56, 4, 73, 254, 197, 151
9, 15, 48, 249, 192, 147
78, 14, 48, 194, 141, 113
57, 4, 73, 244, 191, 151
28, 5, 73, 255, 206, 156
10, 14, 48, 242, 181, 151
77, 13, 48, 242, 182, 152
11, 13, 48, 199, 146, 118
77, 12, 48, 247, 187, 152
29, 5, 73, 252, 194, 149
30, 5, 73, 245, 187, 146
11, 12, 48, 174, 123, 96
76, 11, 48, 252, 194, 149
75, 11, 48, 250, 194, 151
58, 5, 73, 232, 176, 137
59, 5, 73, 237, 177, 142
13, 11, 48, 249, 186, 151
12, 11, 48, 249, 186, 154
74, 10, 48, 252, 196, 151
60, 5, 73, 250, 189, 156
26, 6, 73, 214, 166, 121
14, 10, 48, 249, 189, 152
73, 9, 48, 254, 199, 152
27, 6, 73, 199, 151, 113
61, 6, 73, 245, 184, 152
15, 9, 48, 247, 191, 146
72, 8, 48, 254, 201, 149
62, 6, 73, 250, 191, 154
24, 7, 73, 229, 177, 129
16, 8, 48, 240, 184, 139
71, 7, 48, 242, 194, 141
70, 7, 48, 250, 201, 146
25, 7, 73, 231, 181, 129
63, 7, 73, 239, 182, 142
18, 7, 48, 227, 174, 132
17, 7, 48, 231, 177, 136
69, 6, 48, 255, 206, 149
68, 6, 48, 255, 211, 149
64, 7, 73, 240, 186, 142
22, 8, 73, 255, 211, 152
20, 6, 48, 252, 201, 151
19, 6, 48, 255, 199, 152
67, 5, 48, 255, 211, 149
66, 5, 48, 255, 209, 151
23, 8, 73, 255, 206, 152
65, 8, 73, 234, 181, 137
22, 5, 48, 231, 176, 136
21, 5, 48, 219, 166, 123
65, 4, 48, 255, 209, 147
64, 4, 48, 255, 207, 152
66, 8, 73, 247, 194, 149
20, 9, 73, 250, 202, 152
24, 4, 48, 252, 197, 149
23, 4, 48, 249, 196, 146
63, 3, 48, 244, 192, 141
62, 3, 48, 250, 199, 151
61, 3, 48, 224, 174, 124
21, 9, 73, 244, 192, 144
67, 9, 73, 254, 197, 147
27, 3, 48, 247, 191, 147
26, 3, 48, 247, 192, 146
25, 3, 48, 245, 189, 146
60, 2, 48, 252, 199, 151
59, 2, 48, 240, 186, 142
58, 2, 48, 187, 142, 104
68, 9, 73, 255, 202, 151
19, 10, 73, 245, 191, 141
30, 2, 48, 250, 194, 149
29, 2, 48, 247, 191, 146
28, 2, 48, 249, 192, 152
57, 1, 48, 234, 182, 136
56, 1, 48, 255, 201, 152
55, 1, 48, 255, 204, 152
54, 1, 48, 252, 201, 147
53, 1, 48, 222, 174, 121
69, 10, 73, 255, 204, 154
18, 11, 73, 255, 202, 157
35, 1, 48, 250, 191, 152
34, 1, 48, 236, 176, 141
33, 1, 48, 239, 181, 144
32, 1, 48, 250, 196, 151
31, 1, 48, 254, 194, 154
52, 0, 48, 255, 204, 154
51, 0, 48, 255, 202, 152
50, 0, 48, 249, 194, 149
49, 0, 48, 245, 189, 146
48, 0, 48, 254, 199, 152
47, 0, 48, 249, 194, 149
46, 0, 48, 237, 182, 141
45, 0, 48, 217, 169, 124
44, 0, 48, 240, 186, 139
43, 0, 48, 237, 186, 139
42, 0, 48, 255, 204, 152
41, 0, 48, 245, 189, 146
40, 0, 48, 229, 176, 134
39, 0, 48, 224, 171, 134
38, 0, 48, 234, 179, 137
37, 0, 48, 239, 181, 146
36, 0, 48, 240, 181, 147
52, 88, 47, 255, 199, 157
51, 88, 47, 255, 196, 154
50, 88, 47, 206, 152, 119
49, 88, 47, 224, 169, 132
48, 88, 47, 252, 197, 151
47, 88, 47, 242, 187, 144
46, 88, 47, 249, 192, 147
45, 88, 47, 236, 182, 137
44, 88, 47, 239, 181, 146
43, 88, 47, 245, 182, 152
42, 88, 47, 247, 186, 152
41, 88, 47, 244, 182, 152
40, 88, 47, 242, 177, 154
39, 88, 47, 240, 177, 151
38, 88, 47, 242, 181, 149
37, 88, 47, 239, 181, 141
36, 88, 47, 216, 162, 118
57, 87, 47, 237, 187, 141
56, 87, 47, 222, 171, 131
55, 87, 47, 244, 186, 146
54, 87, 47, 226, 176, 132
53, 87, 47, 219, 166, 124
70, 11, 73, 226, 176, 128
16, 12, 73, 250, 194, 149
17, 12, 73, 255, 201, 152
71, 12, 73, 255, 207, 149
35, 87, 47, 207, 157, 118
34, 87, 47, 154, 116, 81
33, 87, 47, 154, 116, 79
32, 87, 47, 211, 161, 119
31, 87, 47, 255, 197, 149
60, 86, 47, 227, 172, 134
59, 86, 47, 242, 189, 144
58, 86, 47, 239, 184, 141
72, 12, 73, 255, 207, 152
15, 13, 73, 232, 181, 129
73, 13, 73, 255, 202, 152
14, 14, 73, 254, 202, 151
30, 86, 47, 254, 197, 151
29, 86, 47, 252, 196, 151
28, 86, 47, 254, 197, 149
63, 85, 47, 234, 176, 144
62, 85, 47, 181, 131, 98
61, 85, 47, 237, 179, 141
74, 14, 73, 252, 201, 149
13, 15, 73, 255, 204, 157
27, 85, 47, 197, 152, 104
26, 85, 47, 221, 172, 123
25, 85, 47, 209, 162, 116
65, 84, 47, 255, 199, 152
64, 84, 47, 252, 194, 152
75, 15, 73, 255, 201, 149
12, 16, 73, 255, 201, 156
24, 84, 47, 245, 194, 141
23, 84, 47, 255, 207, 151
67, 83, 47, 249, 194, 151
66, 83, 47, 247, 191, 146
76, 16, 73, 255, 209, 157
12, 17, 73, 245, 189, 144
22, 83, 47, 239, 187, 139
21, 83, 47, 250, 194, 149
69, 82, 47, 206, 154, 123
68, 82, 47, 247, 191, 151
76, 17, 73, 255, 204, 154
11, 18, 73, 247, 189, 147
20, 82, 47, 255, 202, 151
19, 82, 47, 255, 207, 152
70, 81, 47, 234, 179, 139
77, 18, 73, 254, 196, 152
10, 19, 73, 244, 187, 146
18, 81, 47, 244, 189, 144
72, 80, 47, 242, 184, 149
71, 80, 47, 217, 161, 123
78, 19, 73, 249, 199, 151
10, 20, 73, 247, 187, 151
17, 80, 47, 250, 196, 151
16, 80, 47, 239, 189, 146
73, 79, 47, 252, 196, 151
78, 20, 73, 231, 181, 128
9, 21, 73, 247, 187, 152
15, 79, 47, 226, 176, 128
74, 78, 47, 254, 201, 152
79, 21, 73, 255, 202, 151
8, 22, 73, 245, 187, 149
14, 78, 47, 255, 201, 151
75, 77, 47, 252, 202, 147
80, 22, 73, 255, 201, 154
8, 23, 73, 239, 182, 141
13, 77, 47, 254, 199, 146
12, 77, 47, 255, 206, 151
76, 76, 47, 211, 161, 116
80, 23, 73, 254, 201, 151
7, 24, 73, 252, 196, 149
12, 76, 47, 242, 189, 137
77, 75, 47, 217, 171, 123
81, 24, 73, 191, 149, 109
7, 25, 73, 250, 192, 151
11, 75, 47, 199, 154, 104
78, 74, 47, 242, 191, 141
81, 25, 73, 184, 137, 96
7, 26, 73, 252, 194, 151
10, 74, 47, 245, 194, 146
79, 73, 47, 249, 192, 146
81, 26, 73, 245, 191, 144
6, 27, 73, 255, 201, 154
9, 73, 47, 255, 204, 151
80, 72, 47, 250, 196, 154
82, 27, 73, 239, 186, 147
6, 28, 73, 255, 204, 154
8, 72, 47, 240, 189, 141
80, 71, 47, 252, 197, 152
8, 71, 47, 250, 194, 149
81, 70, 47, 234, 182, 134
82, 28, 73, 245, 191, 149
5, 29, 73, 255, 206, 152
7, 70, 47, 252, 194, 151
82, 69, 47, 231, 187, 134
83, 29, 73, 254, 194, 154
5, 30, 73, 255, 202, 152
6, 69, 47, 255, 199, 152
82, 68, 47, 231, 182, 136
6, 68, 47, 255, 199, 151
83, 67, 47, 231, 176, 139
83, 30, 73, 250, 189, 156
5, 31, 73, 250, 194, 147
5, 67, 47, 252, 196, 152
83, 66, 47, 245, 186, 154
5, 66, 47, 252, 196, 154
84, 65, 47, 247, 182, 152
83, 31, 73, 252, 191, 154
5, 32, 73, 247, 191, 146
4, 65, 47, 249, 192, 149
84, 64, 47, 249, 186, 152
4, 64, 47, 254, 197, 152
85, 63, 47, 240, 186, 147
83, 32, 73, 252, 192, 151
4, 33, 73, 255, 197, 151
3, 63, 47, 252, 196, 151
85, 62, 47, 249, 192, 151
3, 62, 47, 252, 199, 152
85, 61, 47, 254, 194, 151
3, 61, 47, 252, 197, 152
86, 60, 47, 226, 174, 136
84, 33, 73, 245, 191, 149
4, 34, 73, 254, 199, 156
2, 60, 47, 250, 194, 149
86, 59, 47, 174, 129, 91
2, 59, 47, 255, 202, 154
86, 58, 47, 216, 164, 124
2, 58, 47, 236, 186, 136
87, 57, 47, 247, 187, 151
84, 34, 73, 240, 184, 142
4, 35, 73, 212, 161, 118
1, 57, 47, 255, 209, 152
87, 56, 47, 247, 187, 147
1, 56, 47, 255, 206, 149
87, 55, 47, 249, 191, 147
1, 55, 47, 255, 201, 151
87, 54, 47, 252, 196, 151
1, 54, 47, 254, 199, 149
87, 53, 47, 249, 192, 147
1, 53, 47, 252, 196, 149
88, 52, 47, 252, 194, 152
84, 35, 73, 247, 189, 151
4, 36, 73, 229, 176, 134
0, 52, 47, 252, 194, 151
88, 51, 47, 252, 192, 152
84, 36, 73, 247, 187, 152
4, 37, 73, 234, 177, 141
0, 51, 47, 255, 197, 151
88, 50, 47, 250, 191, 151
0, 50, 47, 254, 196, 151
88, 49, 47, 252, 192, 152
0, 49, 47, 231, 176, 132
88, 48, 47, 247, 187, 147
0, 48, 47, 249, 194, 147
88, 47, 47, 244, 184, 146
0, 47, 47, 255, 199, 152
88, 46, 47, 226, 172, 137
0, 46, 47, 255, 201, 152
88, 45, 47, 242, 187, 146
0, 45, 47, 255, 201, 152
88, 44, 47, 252, 196, 151
0, 44, 47, 254, 202, 149
88, 43, 47, 255, 201, 151
0, 43, 47, 234, 184, 131
88, 42, 47, 255, 199, 152
0, 42, 47, 221, 169, 123
88, 41, 47, 252, 196, 149
0, 41, 47, 247, 196, 149
88, 40, 47, 250, 196, 151
0, 40, 47, 202, 149, 108
88, 39, 47, 221, 169, 128
0, 39, 47, 240, 186, 142
88, 38, 47, 206, 157, 114
0, 38, 47, 252, 196, 151
88, 37, 47, 249, 196, 154
84, 37, 73, 239, 181, 146
3, 38, 73, 245, 187, 151
0, 37, 47, 249, 192, 151
88, 36, 47, 249, 192, 142
85, 38, 73, 244, 186, 154
3, 39, 73, 247, 191, 147
0, 36, 47, 229, 174, 131
87, 35, 47, 252, 196, 151
1, 35, 47, 247, 191, 146
87, 34, 47, 249, 192, 151
1, 34, 47, 236, 179, 134
87, 33, 47, 219, 164, 126
1, 33, 47, 250, 192, 152
87, 32, 47, 221, 167, 129
1, 32, 47, 252, 196, 152
87, 31, 47, 247, 187, 152
85, 39, 73, 236, 176, 146
3, 40, 73, 254, 197, 152
1, 31, 47, 250, 199, 151
86, 30, 47, 236, 176, 144
2, 30, 47, 250, 192, 151
86, 29, 47, 232, 172, 136
2, 29, 47, 252, 194, 149
86, 28, 47, 226, 167, 132
85, 40, 73, 244, 181, 154
3, 41, 73, 255, 199, 152
2, 28, 47, 254, 197, 151
85, 27, 47, 229, 169, 134
3, 27, 47, 254, 197, 151
85, 26, 47, 237, 179, 142
3, 26, 47, 252, 196, 151
85, 25, 47, 244, 182, 152
85, 41, 73, 236, 172, 146
3, 42, 73, 254, 197, 152
3, 25, 47, 249, 192, 147
84, 24, 47, 239, 177, 147
4, 24, 47, 252, 194, 152
84, 23, 47, 244, 181, 152
85, 42, 73, 209, 151, 119
3, 43, 73, 254, 197, 152
4, 23, 47, 250, 191, 152
83, 22, 47, 222, 159, 136
5, 22, 47, 224, 166, 131
83, 21, 47, 236, 174, 147
85, 43, 73, 249, 192, 154
3, 44, 73, 255, 201, 152
5, 21, 47, 236, 177, 141
82, 20, 47, 244, 181, 147
6, 20, 47, 247, 189, 149
82, 19, 47, 240, 179, 144
85, 44, 73, 245, 191, 151
3, 45, 73, 255, 202, 152
6, 19, 47, 250, 191, 151
81, 18, 47, 247, 186, 154
85, 45, 73, 206, 152, 113
3, 46, 73, 254, 197, 152
7, 18, 47, 254, 197, 151
80, 17, 47, 234, 176, 139
8, 17, 47, 254, 196, 152
80, 16, 47, 245, 187, 151
85, 46, 73, 232, 177, 141
3, 47, 73, 224, 169, 132
8, 16, 47, 254, 196, 154
79, 15, 47, 197, 141, 108
85, 47, 73, 244, 187, 151
3, 48, 73, 221, 167, 128
9, 15, 47, 231, 172, 134
78, 14, 47, 191, 139, 109
85, 48, 73, 247, 191, 151
3, 49, 73, 206, 156, 109
10, 14, 47, 229, 169, 141
77, 13, 47, 212, 154, 126
85, 49, 73, 242, 181, 142
3, 50, 73, 242, 191, 144
11, 13, 47, 212, 154, 128
76, 12, 47, 249, 189, 152
85, 50, 73, 237, 179, 146
4, 51, 73, 252, 196, 149
12, 12, 47, 232, 172, 141
76, 11, 47, 250, 191, 147
75, 11, 47, 250, 191, 152
84, 51, 73, 202, 154, 116
4, 52, 73, 236, 182, 136
13, 11, 47, 229, 172, 136
74, 10, 47, 252, 192, 151
84, 52, 73, 184, 141, 98
4, 53, 73, 252, 197, 151
14, 10, 47, 250, 191, 149
73, 9, 47, 247, 189, 149
84, 53, 73, 236, 182, 139
4, 54, 73, 250, 194, 149
15, 9, 47, 252, 192, 154
72, 8, 47, 255, 199, 154
71, 8, 47, 255, 204, 152
84, 54, 73, 250, 192, 152
4, 55, 73, 252, 194, 152
17, 8, 47, 249, 192, 151
16, 8, 47, 250, 194, 152
70, 7, 47, 255, 207, 149
84, 55, 73, 250, 189, 154
5, 56, 73, 252, 194, 152
18, 7, 47, 247, 191, 146
69, 6, 47, 255, 202, 154
68, 6, 47, 255, 206, 152
83, 56, 73, 249, 189, 152
5, 57, 73, 249, 194, 149
20, 6, 47, 242, 189, 141
19, 6, 47, 244, 191, 142
67, 5, 47, 255, 206, 146
66, 5, 47, 255, 207, 152
83, 57, 73, 250, 192, 152
5, 58, 73, 221, 166, 123
22, 5, 47, 234, 179, 141
21, 5, 47, 231, 176, 137
65, 4, 47, 255, 207, 151
64, 4, 47, 255, 209, 149
83, 58, 73, 252, 196, 152
5, 59, 73, 229, 172, 131
24, 4, 47, 255, 196, 151
23, 4, 47, 242, 187, 144
63, 3, 47, 254, 201, 151
62, 3, 47, 255, 201, 154
61, 3, 47, 250, 196, 149
83, 59, 73, 244, 187, 146
6, 60, 73, 254, 194, 154
27, 3, 47, 249, 191, 151
26, 3, 47, 249, 192, 147
25, 3, 47, 254, 197, 151
60, 2, 47, 201, 151, 108
59, 2, 47, 216, 166, 126
58, 2, 47, 176, 129, 93
82, 60, 73, 252, 196, 151
6, 61, 73, 247, 191, 149
82, 61, 73, 254, 197, 152
7, 62, 73, 249, 194, 151
30, 2, 47, 252, 196, 152
29, 2, 47, 252, 196, 152
28, 2, 47, 231, 172, 139
57, 1, 47, 254, 201, 149
56, 1, 47, 255, 204, 152
55, 1, 47, 255, 202, 149
54, 1, 47, 255, 206, 149
53, 1, 47, 252, 202, 146
81, 62, 73, 254, 199, 151
7, 63, 73, 255, 196, 149
81, 63, 73, 255, 199, 149
7, 64, 73, 255, 201, 154
35, 1, 47, 239, 181, 144
34, 1, 47, 247, 187, 152
33, 1, 47, 212, 157, 124
32, 1, 47, 234, 181, 139
31, 1, 47, 255, 201, 156
52, 0, 47, 255, 204, 152
51, 0, 47, 254, 199, 151
50, 0, 47, 254, 197, 152
49, 0, 47, 250, 192, 151
48, 0, 47, 250, 197, 149
47, 0, 47, 247, 194, 144
46, 0, 47, 255, 201, 152
45, 0, 47, 255, 204, 151
44, 0, 47, 249, 196, 149
43, 0, 47, 237, 182, 137
42, 0, 47, 249, 197, 146
41, 0, 47, 254, 201, 151
40, 0, 47, 240, 182, 141
39, 0, 47, 229, 172, 134
38, 0, 47, 244, 187, 147
37, 0, 47, 231, 176, 137
36, 0, 47, 182, 131, 96
51, 88, 46, 252, 194, 152
50, 88, 46, 232, 176, 141
49, 88, 46, 239, 182, 141
48, 88, 46, 250, 194, 149
47, 88, 46, 252, 196, 149
46, 88, 46, 234, 179, 137
45, 88, 46, 231, 177, 136
44, 88, 46, 239, 182, 142
43, 88, 46, 247, 184, 152
42, 88, 46, 249, 187, 152
41, 88, 46, 249, 189, 152
40, 88, 46, 245, 184, 152
39, 88, 46, 245, 182, 151
38, 88, 46, 249, 189, 154
37, 88, 46, 249, 189, 156
56, 87, 46, 247, 191, 151
55, 87, 46, 237, 182, 141
54, 87, 46, 221, 166, 128
53, 87, 46, 250, 191, 154
52, 87, 46, 250, 189, 154
81, 64, 73, 254, 197, 152
8, 65, 73, 252, 199, 152
80, 65, 73, 242, 187, 141
8, 66, 73, 255, 202, 154
36, 87, 46, 216, 162, 124
35, 87, 46, 149, 111, 74
34, 87, 46, 134, 99, 69
33, 87, 46, 152, 114, 81
32, 87, 46, 227, 177, 131
60, 86, 46, 247, 192, 154
59, 86, 46, 247, 191, 149
58, 86, 46, 199, 152, 111
57, 86, 46, 222, 174, 128
80, 66, 73, 247, 191, 147
9, 67, 73, 236, 184, 136
31, 86, 46, 202, 156, 111
30, 86, 46, 255, 202, 151
29, 86, 46, 255, 206, 151
28, 86, 46, 255, 204, 149
63, 85, 46, 219, 162, 128
62, 85, 46, 214, 159, 126
61, 85, 46, 211, 156, 124
79, 67, 73, 247, 187, 151
10, 68, 73, 242, 191, 141
78, 68, 73, 247, 186, 154
27, 85, 46, 226, 177, 129
26, 85, 46, 226, 182, 128
25, 85, 46, 245, 196, 144
65, 84, 46, 250, 192, 149
64, 84, 46, 249, 189, 154
10, 69, 73, 254, 201, 152
78, 69, 73, 244, 181, 151
11, 70, 73, 244, 192, 144
77, 70, 73, 244, 184, 152
24, 84, 46, 237, 186, 137
23, 84, 46, 255, 206, 154
67, 83, 46, 216, 162, 124
66, 83, 46, 239, 186, 142
12, 71, 73, 250, 192, 151
76, 71, 73, 240, 182, 147
22, 83, 46, 250, 197, 147
21, 83, 46, 255, 201, 151
69, 82, 46, 239, 184, 142
68, 82, 46, 240, 186, 142
12, 72, 73, 250, 192, 151
76, 72, 73, 250, 192, 156
20, 82, 46, 255, 207, 152
19, 82, 46, 255, 207, 151
70, 81, 46, 247, 192, 151
13, 73, 73, 249, 187, 156
75, 73, 73, 252, 189, 154
18, 81, 46, 244, 192, 144
72, 80, 46, 212, 157, 126
71, 80, 46, 239, 182, 146
14, 74, 73, 249, 187, 154
74, 74, 73, 249, 189, 152
17, 80, 46, 239, 184, 136
16, 80, 46, 252, 197, 147
73, 79, 46, 244, 187, 142
15, 75, 73, 244, 184, 147
73, 75, 73, 252, 192, 156
15, 79, 46, 255, 201, 151
74, 78, 46, 224, 177, 131
16, 76, 73, 247, 187, 152
17, 76, 73, 247, 186, 152
14, 78, 46, 254, 197, 151
75, 77, 46, 255, 202, 152
71, 76, 73, 252, 194, 154
72, 76, 73, 249, 189, 147
13, 77, 46, 254, 199, 151
76, 76, 46, 252, 199, 149
18, 77, 73, 237, 177, 141
70, 77, 73, 249, 194, 147
12, 76, 46, 249, 192, 149
77, 75, 46, 254, 202, 152
19, 78, 73, 254, 194, 154
69, 78, 73, 244, 189, 144
11, 75, 46, 214, 167, 123
78, 74, 46, 252, 202, 147
20, 79, 73, 255, 202, 152
21, 79, 73, 255, 202, 151
10, 74, 46, 250, 196, 149
79, 73, 46, 255, 202, 151
67, 79, 73, 231, 176, 137
68, 79, 73, 237, 179, 144
9, 73, 46, 255, 201, 151
80, 72, 46, 252, 194, 151
22, 80, 73, 236, 192, 139
23, 80, 73, 169, 136, 84
8, 72, 46, 254, 201, 152
80, 71, 46, 247, 192, 149
8, 71, 46, 252, 196, 151
81, 70, 46, 221, 169, 123
65, 80, 73, 236, 177, 141
66, 80, 73, 249, 187, 154
7, 70, 46, 252, 196, 151
82, 69, 46, 196, 154, 103
24, 81, 73, 179, 137, 91
25, 81, 73, 245, 196, 142
6, 69, 46, 242, 187, 139
82, 68, 46, 204, 157, 111
6, 68, 46, 252, 197, 147
83, 67, 46, 211, 159, 119
63, 81, 73, 255, 194, 154
64, 81, 73, 254, 192, 154
5, 67, 46, 250, 197, 152
83, 66, 46, 240, 184, 147
5, 66, 46, 242, 187, 142
84, 65, 46, 239, 179, 149
26, 82, 73, 247, 196, 142
27, 82, 73, 244, 194, 141
4, 65, 46, 254, 197, 152
84, 64, 46, 245, 186, 154
4, 64, 46, 250, 192, 149
85, 63, 46, 244, 184, 149
61, 82, 73, 250, 196, 149
62, 82, 73, 250, 194, 149
3, 63, 46, 252, 196, 151
85, 62, 46, 249, 189, 152
28, 83, 73, 239, 187, 144
29, 83, 73, 236, 186, 134
3, 62, 46, 252, 196, 151
85, 61, 46, 249, 189, 149
3, 61, 46, 252, 196, 149
86, 60, 46, 197, 146, 111
30, 83, 73, 254, 204, 149
58, 83, 73, 249, 192, 149
2, 60, 46, 255, 202, 154
86, 59, 46, 206, 149, 114
2, 59, 46, 255, 204, 154
86, 58, 46, 236, 181, 146
2, 58, 46, 224, 172, 124
86, 57, 46, 214, 157, 128
2, 57, 46, 252, 201, 147
87, 56, 46, 249, 189, 152
59, 83, 73, 249, 194, 149
60, 83, 73, 234, 179, 134
1, 56, 46, 255, 207, 151
87, 55, 46, 250, 194, 151
1, 55, 46, 255, 204, 149
87, 54, 46, 254, 197, 154
1, 54, 46, 237, 187, 139
87, 53, 46, 252, 196, 149
1, 53, 46, 247, 197, 149
87, 52, 46, 254, 197, 151
1, 52, 46, 255, 197, 152
88, 51, 46, 252, 194, 151
31, 84, 73, 255, 206, 151
32, 84, 73, 240, 191, 137
0, 51, 46, 255, 199, 154
88, 50, 46, 252, 192, 149
0, 50, 46, 236, 181, 137
88, 49, 46, 252, 192, 152
0, 49, 46, 206, 154, 114
88, 48, 46, 249, 191, 154
0, 48, 46, 232, 182, 136
88, 47, 46, 247, 186, 151
0, 47, 46, 254, 202, 151
88, 46, 46, 247, 187, 147
0, 46, 46, 255, 201, 151
88, 45, 46, 250, 194, 151
0, 45, 46, 255, 201, 149
88, 44, 46, 255, 199, 152
0, 44, 46, 255, 204, 152
88, 43, 46, 255, 201, 152
0, 43, 46, 244, 191, 146
88, 42, 46, 255, 199, 152
0, 42, 46, 224, 174, 132
88, 41, 46, 255, 201, 154
0, 41, 46, 237, 182, 141
88, 40, 46, 255, 201, 151
0, 40, 46, 242, 184, 142
88, 39, 46, 252, 196, 151
0, 39, 46, 252, 192, 147
